0.75 0.25 0.81044637988
0.5 0.25 0.178335119025
0.625 0.125 -0.818090990881
0.75 0.25 0.81044637988


0.75 0.25 0.81044637988
0.876157088246 0.302619849963 0.607242546035
0.817190351277 0.425938070255 0.409233724788
0.75 0.25 0.81044637988


0.5 0.5 1.85095225748
0.6875 0.5625 -0.215045005285
0.75 0.75 -2.51060188991
0.5 0.5 1.85095225748


1.35607715207 1.17407949751 -1.33335716924
1.48530881438 1.19184075725 -0.404442820102
1.5 1.32548532941 0.546727107388
1.35607715207 1.17407949751 -1.33335716924


1.11949478861 0.908122367636 1.10367542449
1.0 1.0 0.304361725178
1.06222098214 0.768694196429 0.810002390576
1.11949478861 0.908122367636 1.10367542449


1.49249979908 0.682782672691 -0.195533940807
1.30957489909 0.680723688234 1.59434192383
1.34050349566 0.522627068864 -0.0180314176977
1.49249979908 0.682782672691 -0.195533940807


1.81972543957 1.0220236815 0.0335552676211
1.89827276522 0.875 -0.0864029581639
2.0 1.0 -0.101367138902
1.81972543957 1.0220236815 0.0335552676211


0.375 0.125 -1.07451631304
0.25 0.0 -0.197652278803
0.5 0.0 -2.49012353078
0.375 0.125 -1.07451631304


0.906448948444 0.753694354934 -1.36913376776
0.75 0.75 -2.51060188991
0.89453125 0.59765625 -1.07906349709
0.906448948444 0.753694354934 -1.36913376776


0.75 0.25 0.81044637988
0.625 0.125 -0.818090990881
0.75 0.0 -0.430679983441
0.75 0.25 0.81044637988


0.25 0.0 -0.197652278803
0.375 0.125 -1.07451631304
0.181712962963 0.181712962963 0.38132811756
0.25 0.0 -0.197652278803


0.625 0.375 1.36933721699
0.5 0.5 1.85095225748
0.5 0.25 0.178335119025
0.625 0.375 1.36933721699


1.0 0.0 0.606427045365
0.875839453783 0.125839453783 0.516318092705
0.75 0.0 -0.430679983441
1.0 0.0 0.606427045365


0.75 0.75 -2.51060188991
0.906448948444 0.753694354934 -1.36913376776
1.0 1.0 0.304361725178
0.75 0.75 -2.51060188991


0.5 0.25 0.178335119025
0.75 0.25 0.81044637988
0.625 0.375 1.36933721699
0.5 0.25 0.178335119025


1.13190045652 0.341746883543 -0.608600534331
1.05429541133 0.213909292162 -0.160056903794
1.25 0.25 -1.12968709027
1.13190045652 0.341746883543 -0.608600534331


0.75 0.25 0.81044637988
0.817190351277 0.425938070255 0.409233724788
0.625 0.375 1.36933721699
0.75 0.25 0.81044637988


0.876157088246 0.302619849963 0.607242546035
1.02066958462 0.441710306579 -0.121570836399
0.817190351277 0.425938070255 0.409233724788
0.876157088246 0.302619849963 0.607242546035


0.5 0.5 1.85095225748
0.625 0.375 1.36933721699
0.6875 0.5625 -0.215045005285
0.5 0.5 1.85095225748


0.75 0.75 -2.51060188991
0.6875 0.5625 -0.215045005285
0.89453125 0.59765625 -1.07906349709
0.75 0.75 -2.51060188991


0.817190351277 0.425938070255 0.409233724788
0.89453125 0.59765625 -1.07906349709
0.6875 0.5625 -0.215045005285
0.817190351277 0.425938070255 0.409233724788


0.817190351277 0.425938070255 0.409233724788
1.02066958462 0.441710306579 -0.121570836399
